"date","issue_id","issue_group","issue_family","category","priority","top_title","top_url","selected","issue_hash","event_key","max_todayness","article_forms","source_version","final_source"
"2026-06-18","I006","global_incident:ai_security_policy:naver:anthropic_glasswing_security","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","global incident ai security policy naver anthropic glasswing security","global_incident:ai_security_policy:naver:anthropic_glasswing_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I007","comp_domestic_ai_platform:네이버클라우드 국방 특화 hyperclova x seed 4b 공개 드론 전술차량 ai 확대","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 국방 특화 hyperclova x seed 4b 공개 드론 전술차량 ai 확대","event:네이버:ai_infrastructure_security","14.0","market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I019","global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security","comp_overseas_platform_ai","정부_국회","5","","","True","global incident ai security policy science ict ministry anthropic glasswing security","global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I022","global_incident:ai_security_policy:openai:openai_security_access","comp_overseas_platform_ai","정부_국회","5","","","True","global incident ai security policy openai openai security access","global_incident:ai_security_policy:openai:openai_security_access","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I026","government_ai_core_policy:과기정통부 앤스로픽과 글로벌 ai 안전 보안 동맹 사이버 보안 협력","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 앤스로픽과 글로벌 ai 안전 보안 동맹 사이버 보안 협력","event:과기정통부:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I027","global_incident:platform_regulation:google:platform_regulation","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","global incident platform regulation google platform regulation","global_incident:platform_regulation:google:platform_regulation","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I039","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","analysis_with_direct_risk,business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I040","global_incident:platform_regulation:kakao:platform_regulation","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","privacy_security:kakao:data_leak","14.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I041","카카오 노조 임단협/파업 및 내부 갈등","self_labor","자사_및_계열사_이슈","5","","","True","카카오 노조 임단협 파업 및 내부 갈등","global_incident:labor_ir:kakao:strike_negotiation","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-18","I043","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","정부_국회","5","","","True","국가 ai 인프라 aidc gpu 정책","event:과기정통부:ai_infrastructure_security+aidc_datacenter","42.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I002","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang coupang designation disclosure","global_incident:platform_regulation:coupang:coupang_designation_disclosure","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I003","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","정부_국회","5","","","True","국가 ai 인프라 aidc gpu 정책","event:과기정통부:ai_infrastructure_security+aidc_datacenter","24.0","analysis_with_direct_risk,business_change,direct_risk,general,market_commentary,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I004","comp_domestic_ai_platform:19만원 바닥 찍은 네이버 엔비디아와 손잡고 gw급 ai 팩토리 도전","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 19만원 바닥 찍은 네이버 엔비디아와 손잡고 gw급 ai 팩토리 도전","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I005","global_incident:ai_security_policy:naver:anthropic_glasswing_security","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident ai security policy naver anthropic glasswing security","global_incident:ai_security_policy:naver:anthropic_glasswing_security","14.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I006","self_legal_regulatory:메타 카카오 이긴 개보위 이번엔 쿠팡 숙제는 소송 예산","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","self legal regulatory 메타 카카오 이긴 개보위 이번엔 쿠팡 숙제는 소송 예산","","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I007","global_incident:platform_regulation:kakao:platform_operator_obligation","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform operator obligation","global_incident:platform_regulation:kakao:platform_operator_obligation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I011","comp_domestic_ai_platform:기업 네이버 월드컵 특수에 ai 서비스 급성장 검색 쇼핑 클라우드 확장","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 기업 네이버 월드컵 특수에 ai 서비스 급성장 검색 쇼핑 클라우드 확장","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I025","AI 정책 컨트롤타워 인선/공백","government_ai_core_policy","정부_국회","5","","","True","ai 정책 컨트롤타워 인선 공백","","29.0","business_change,direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I026","global_incident:platform_regulation:toss:platform_operator_obligation","comp_domestic_public_infra","정부_국회","5","","","True","global incident platform regulation toss platform operator obligation","global_incident:platform_regulation:toss:platform_operator_obligation","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I027","global_incident:ai_security_policy:sector:anthropic_glasswing_security","comp_overseas_platform_ai","정부_국회","5","","","True","global incident ai security policy sector anthropic glasswing security","global_incident:ai_security_policy:sector:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I029","global_incident:platform_regulation:kakao:platform_regulation","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","14.0","analysis_with_direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I031","금융권 AI 도입 가이드라인/모범사례","government_ai_core_policy","정부_국회","5","","","True","금융권 ai 도입 가이드라인 모범사례","event:금융위:ai_infrastructure_security+policy_legislation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I037","global_incident:ai_security_policy:openai:anthropic_glasswing_security","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","global incident ai security policy openai anthropic glasswing security","global_incident:ai_security_policy:openai:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I001","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:KT:ai_infrastructure_security+phishing_security","24.0","business_change,direct_risk,general,market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I002","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","0.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I007","global_incident:ai_security_policy:toss:anthropic_glasswing_security","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident ai security policy toss anthropic glasswing security","global_incident:ai_security_policy:toss:anthropic_glasswing_security","0.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I009","comp_domestic_ai_platform:네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I010","comp_domestic_ai_platform:농진청 네이버클라우드와 농업 ax 논의 일하는 방식 혁신","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 농진청 네이버클라우드와 농업 ax 논의 일하는 방식 혁신","event:네이버:ai_infrastructure_security","0.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I045","global_incident:leadership_service:kakao:leadership_service","self_strategic_reference","자사_및_계열사_이슈","5","","","True","global incident leadership service kakao leadership service","global_incident:leadership_service:kakao:leadership_service","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I046","comp_domestic_strategy:중기부 장관이 총리로 rwa 완화 바라는 모태펀드 네이버 블로그","comp_domestic_strategy","정부_국회","4","","","True","comp domestic strategy 중기부 장관이 총리로 rwa 완화 바라는 모태펀드 네이버 블로그","event:네이버:digital_asset_stablecoin","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I049","global_incident:ai_security_policy:openai:anthropic_glasswing_security","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","global incident ai security policy openai anthropic glasswing security","global_incident:ai_security_policy:openai:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I054","global_incident:platform_regulation:platform_sector:platform_regulation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","14.0","business_change,direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I064","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","32.0","analysis_with_direct_risk,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I073","global_incident:platform_regulation:kakao:platform_regulation","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I101","금융권 AI 도입 가이드라인/모범사례","government_ai_core_policy","정부_국회","5","","","True","금융권 ai 도입 가이드라인 모범사례","event:금융위:ai_infrastructure_security+policy_legislation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I122","government_ai_core_policy:과기정통부 피지컬 ai 얼라이언스 2기 출범 로봇 ai반도체 데이터센터 총집결","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 피지컬 ai 얼라이언스 2기 출범 로봇 ai반도체 데이터센터 총집결","event:과기정통부:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I001","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang coupang designation disclosure","global_incident:platform_regulation:coupang:coupang_designation_disclosure","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I002","국가 AI 인프라/AIDC/GPU 정책","comp_overseas_regulation_data","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:KT:ai_infrastructure_security+policy_legislation","24.0","business_change,direct_risk,general,market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I019","comp_domestic_ai_platform:ai서머리 네이버랩스 차세대 범용 로봇 두뇌 공개 콘진원 케이녹 스페셜라운드 투자 기회 확대","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform ai서머리 네이버랩스 차세대 범용 로봇 두뇌 공개 콘진원 케이녹 스페셜라운드 투자 기회 확대","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I026","global_incident:ai_security_policy:naver:openai_security_access","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident ai security policy naver openai security access","global_incident:ai_security_policy:naver:openai_security_access","19.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I028","comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I046","global_incident:mna_capital:kakao:mna_capital","self_strategic_reference","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I053","government_regulatory_enforcement:한투운용 스페이스x etf 광고 논란 금감원 검사 경찰 내사 착수 1부","government_regulatory_enforcement","정부_국회","5","","","True","government regulatory enforcement 한투운용 스페이스x etf 광고 논란 금감원 검사 경찰 내사 착수 1부","event:금감원:legal_regulatory_enforcement+service_reform_backlash","14.0","market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I056","comp_domestic_finance_commerce:토스뱅크 솔라나 스테이블코인 해외송금 협력 나선다","comp_domestic_finance_commerce","경쟁사_해외이슈","4","","","True","comp domestic finance commerce 토스뱅크 솔라나 스테이블코인 해외송금 협력 나선다","event:토스:digital_asset_stablecoin+stablecoin","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I077","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:executive_change","32.0","analysis_with_direct_risk,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I078","government_ai_core_policy:글로벌 가상화 라이선스 대격변 투라인클라우드 하이브리드 daas 기술로 동남아 인프라 시장 정조준","government_ai_core_policy","정부_국회","4","","","True","government ai core policy 글로벌 가상화 라이선스 대격변 투라인클라우드 하이브리드 daas 기술로 동남아 인프라 시장 정조준","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I085","global_incident:platform_regulation:kakao:platform_regulation","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","privacy_security:kakao:data_leak","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I090","global_incident:platform_regulation:platform_sector:platform_regulation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","24.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I153","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector stablecoin policy","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I001","comp_domestic_ai_platform:네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I003","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:KT:ai_infrastructure_security+policy_legislation","24.0","analysis_feature,business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I005","comp_domestic_ai_platform:네이버클라우드 제조 ax 협력 확대한다","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 제조 ax 협력 확대한다","event:네이버:ai_infrastructure_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I012","comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I038","comp_domestic_ai_platform:ai 이슈 네이버 ai가 광고대행사 된다 검색광고 운영까지 통째로 맡긴다","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform ai 네이버 ai가 광고대행사 된다 검색광고 운영까지 통째로 맡긴다","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I041","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I044","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I047","global_incident:platform_regulation:platform_sector:platform_regulation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","24.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I055","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I062","가상자산 이전거래/AML 규제 조정","government_regulatory_enforcement","정부_국회","5","","","True","가상자산 이전거래 aml 규제 조정","global_incident:digital_asset_policy:financial_authority:vasp_aml_rulemaking","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I065","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_digital_finance_policy","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","14.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I079","global_incident:platform_regulation:fair_trade_authority:platform_regulation","government_ai_core_policy","정부_국회","5","","","True","global incident platform regulation fair trade authority platform regulation","global_incident:platform_regulation:fair_trade_authority:platform_regulation","14.0","business_change,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I185","self_filler_reference:카카오 지속가능성 보고서 발간 데이터센터 온실가스 4753톤 감축","self_filler_reference","자사_및_계열사_이슈","2","","","True","self filler reference 카카오 지속가능성 보고서 발간 데이터센터 온실가스 4753톤 감축","event:카카오:ai_infrastructure_security+platform_obligation","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I002","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I004","comp_domestic_ai_platform:네이버클라우드 엔비디아 이어 지멘스까지 ai 동맹 확대","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 엔비디아 이어 지멘스까지 ai 동맹 확대","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I005","comp_domestic_ai_platform:네이버클라우드 엔비디아와 키우는 소버린ai 글로벌 표준 흐름은 따라야","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 엔비디아와 키우는 소버린ai 글로벌 표준 흐름은 따라야","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I006","comp_domestic_strategy:제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I019","comp_domestic_ai_platform:네이버클라우드 지멘스와 맞손 제조 현장 ax 공략","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 지멘스와 맞손 제조 현장 ax 공략","event:네이버:ai_infrastructure_security","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I048","global_incident:digital_asset_policy:naver:stablecoin_policy","comp_domestic_finance_commerce","경쟁사_해외이슈","4","","","True","global incident digital asset policy naver stablecoin policy","global_incident:digital_asset_policy:naver:stablecoin_policy","29.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I049","comp_domestic_public_infra:세종 데이터센터에 정부 전용 ai 리전 두겠다 네이버 정부에 제안","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra 세종 데이터센터에 정부 전용 ai 리전 두겠다 네이버 정부에 제안","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I057","self_privacy_security:카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I066","global_incident:ai_security_policy:sector:anthropic_glasswing_security","comp_overseas_regulation_data","정부_국회","4","","","True","global incident ai security policy sector anthropic glasswing security","global_incident:ai_security_policy:sector:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I091","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_regulatory_enforcement","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","24.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I094","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","29.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
